anchor_idx,query_image,num_matches,num_inliers
40500,1385441325146397,250,192
40550,1385441325146397,241,168
40600,1385441325146397,217,135
40650,1385441325146397,182,66
40700,1385441325146397,175,66
40750,1385441325146397,172,51
40800,1385441325146397,185,134
40850,1385441325146397,177,88
40900,1385441325146397,126,53
40950,1385441325146397,144,62
41000,1385441325146397,91,24
41050,1385441325146397,81,27
41100,1385441325146397,0,0
41150,1385441325146397,15,10
41200,1385441325146397,40,14
41250,1385441325146397,40,17
41300,1385441325146397,18,12
41350,1385441325146397,9,7
41400,1385441325146397,0,0
41450,1385441325146397,0,0
37300,138940178222730,296,237
37350,138940178222730,318,232
37400,138940178222730,318,236
37450,138940178222730,325,245
37500,138940178222730,352,273
37550,138940178222730,382,285
37600,138940178222730,342,263
37650,138940178222730,390,283
37700,138940178222730,382,277
37750,138940178222730,438,295
37800,138940178222730,401,303
37850,138940178222730,417,284
37900,138940178222730,439,314
37950,138940178222730,529,352
38000,138940178222730,496,356
38050,138940178222730,521,332
38100,138940178222730,470,341
38150,138940178222730,520,346
38200,138940178222730,553,350
38250,138940178222730,627,456
38300,138940178222730,659,479
38350,138940178222730,587,387
38400,138940178222730,609,472
38450,138940178222730,620,551
38500,138940178222730,723,553
38550,138940178222730,698,557
38600,138940178222730,688,587
38650,138940178222730,664,568
38700,138940178222730,692,554
38750,138940178222730,724,663
38800,138940178222730,696,526
38850,138940178222730,761,539
38900,138940178222730,775,636
38950,138940178222730,958,713
39000,138940178222730,1167,905
39050,138940178222730,1442,1054
39100,138940178222730,1475,1051
39150,138940178222730,1378,1013
39200,138940178222730,1227,911
39250,138940178222730,907,700
39300,138940178222730,865,707
39350,138940178222730,664,510
39400,138940178222730,597,486
39450,138940178222730,570,458
39500,138940178222730,512,418
39550,138940178222730,514,409
39600,138940178222730,475,421
39650,138940178222730,372,337
39700,138940178222730,380,330
39750,138940178222730,400,346
39800,138940178222730,399,334
39850,138940178222730,398,335
39900,138940178222730,360,300
39950,138940178222730,345,274
40000,138940178222730,306,271
40050,138940178222730,323,256
40100,138940178222730,256,221
40150,138940178222730,332,271
40200,138940178222730,286,213
40250,138940178222730,255,201
40300,138940178222730,242,193
40350,138940178222730,217,181
40400,138940178222730,236,184
40450,138940178222730,243,192
40500,138940178222730,260,200
40550,138940178222730,272,189
40600,138940178222730,205,98
40650,138940178222730,270,68
40700,138940178222730,210,64
40750,138940178222730,188,58
40800,138940178222730,193,136
40850,138940178222730,191,60
40900,138940178222730,181,42
40950,138940178222730,157,31
41000,138940178222730,109,30
41050,138940178222730,44,18
41100,138940178222730,33,14
41150,138940178222730,48,20
41200,138940178222730,36,14
41250,138940178222730,30,13
41300,138940178222730,16,11
41350,138940178222730,8,7
41400,138940178222730,24,13
41450,138940178222730,21,12
37300,1403555106665615,198,141
37350,1403555106665615,200,145
37400,1403555106665615,222,156
37450,1403555106665615,236,156
37500,1403555106665615,228,177
37550,1403555106665615,282,185
37600,1403555106665615,262,187
37650,1403555106665615,280,179
37700,1403555106665615,299,201
37750,1403555106665615,311,197
37800,1403555106665615,306,206
37850,1403555106665615,295,218
37900,1403555106665615,319,174
37950,1403555106665615,296,204
38000,1403555106665615,330,214
38050,1403555106665615,336,229
38100,1403555106665615,327,224
38150,1403555106665615,352,207
38200,1403555106665615,364,259
38250,1403555106665615,385,240
38300,1403555106665615,408,281
38350,1403555106665615,408,282
38400,1403555106665615,387,279
38450,1403555106665615,450,310
38500,1403555106665615,453,312
38550,1403555106665615,445,323
38600,1403555106665615,496,354
38650,1403555106665615,445,318
38700,1403555106665615,450,288
38750,1403555106665615,453,304
38800,1403555106665615,416,318
38850,1403555106665615,473,279
38900,1403555106665615,455,305
38950,1403555106665615,494,289
39000,1403555106665615,406,247
39050,1403555106665615,419,250
39100,1403555106665615,456,258
39150,1403555106665615,364,280
39200,1403555106665615,383,262
39250,1403555106665615,475,320
39300,1403555106665615,421,317
39350,1403555106665615,347,269
39400,1403555106665615,390,272
39450,1403555106665615,442,275
39500,1403555106665615,395,252
39550,1403555106665615,473,273
39600,1403555106665615,435,258
39650,1403555106665615,363,254
39700,1403555106665615,294,213
39750,1403555106665615,311,220
39800,1403555106665615,387,275
39850,1403555106665615,451,344
39900,1403555106665615,323,230
39950,1403555106665615,343,234
40000,1403555106665615,338,226
40050,1403555106665615,292,219
40100,1403555106665615,230,177
40150,1403555106665615,234,184
40200,1403555106665615,234,184
40250,1403555106665615,204,150
40300,1403555106665615,190,159
40350,1403555106665615,160,129
40400,1403555106665615,153,111
40450,1403555106665615,161,116
40500,1403555106665615,168,100
40550,1403555106665615,236,49
40600,1403555106665615,267,55
40650,1403555106665615,242,63
40700,1403555106665615,122,31
40750,1403555106665615,138,30
40800,1403555106665615,150,38
40850,1403555106665615,136,39
40900,1403555106665615,79,26
40950,1403555106665615,70,22
41000,1403555106665615,65,19
41050,1403555106665615,164,31
41100,1403555106665615,90,26
41150,1403555106665615,13,7
41200,1403555106665615,40,14
41250,1403555106665615,59,22
41300,1403555106665615,15,9
41350,1403555106665615,0,0
41400,1403555106665615,12,7
41450,1403555106665615,9,7
37300,1414497498903528,91,20
37350,1414497498903528,93,19
37400,1414497498903528,94,19
37450,1414497498903528,40,16
37500,1414497498903528,62,15
37550,1414497498903528,128,29
37600,1414497498903528,250,37
37650,1414497498903528,169,33
37700,1414497498903528,219,35
37750,1414497498903528,218,30
37800,1414497498903528,200,60
37850,1414497498903528,179,76
37900,1414497498903528,247,34
37950,1414497498903528,187,61
38000,1414497498903528,260,42
38050,1414497498903528,268,62
38100,1414497498903528,271,48
38150,1414497498903528,210,28
38200,1414497498903528,210,78
38250,1414497498903528,173,89
38300,1414497498903528,207,45
38350,1414497498903528,165,76
38400,1414497498903528,203,60
38450,1414497498903528,167,86
38500,1414497498903528,174,102
38550,1414497498903528,176,72
38600,1414497498903528,244,145
38650,1414497498903528,233,97
38700,1414497498903528,246,77
38750,1414497498903528,245,53
38800,1414497498903528,236,132
38850,1414497498903528,198,127
38900,1414497498903528,242,50
38950,1414497498903528,216,110
39000,1414497498903528,234,109
39050,1414497498903528,522,94
39100,1414497498903528,243,158
39150,1414497498903528,210,147
39200,1414497498903528,191,137
39250,1414497498903528,173,115
39300,1414497498903528,251,160
39350,1414497498903528,230,157
39400,1414497498903528,162,105
39450,1414497498903528,256,174
39500,1414497498903528,189,123
39550,1414497498903528,225,138
39600,1414497498903528,274,181
39650,1414497498903528,210,144
39700,1414497498903528,233,159
39750,1414497498903528,228,162
39800,1414497498903528,208,146
39850,1414497498903528,214,154
39900,1414497498903528,262,177
39950,1414497498903528,240,152
40000,1414497498903528,256,185
40050,1414497498903528,270,198
40100,1414497498903528,286,219
40150,1414497498903528,277,190
40200,1414497498903528,307,247
40250,1414497498903528,345,270
40300,1414497498903528,355,271
40350,1414497498903528,395,302
40400,1414497498903528,422,298
40450,1414497498903528,447,332
40500,1414497498903528,520,416
40550,1414497498903528,463,366
40600,1414497498903528,442,331
40650,1414497498903528,479,395
40700,1414497498903528,505,406
40750,1414497498903528,513,379
40800,1414497498903528,577,457
40850,1414497498903528,731,583
40900,1414497498903528,556,430
40950,1414497498903528,561,464
41000,1414497498903528,400,283
41050,1414497498903528,123,49
41100,1414497498903528,103,39
41150,1414497498903528,171,57
41200,1414497498903528,48,26
41250,1414497498903528,78,35
41300,1414497498903528,51,21
41350,1414497498903528,101,34
41400,1414497498903528,42,13
41450,1414497498903528,63,23
37300,1420318224985387,167,101
37350,1420318224985387,140,106
37400,1420318224985387,148,113
37450,1420318224985387,157,109
37500,1420318224985387,187,135
37550,1420318224985387,154,111
37600,1420318224985387,197,125
37650,1420318224985387,175,117
37700,1420318224985387,185,119
37750,1420318224985387,189,129
37800,1420318224985387,203,151
37850,1420318224985387,188,125
37900,1420318224985387,183,130
37950,1420318224985387,202,141
38000,1420318224985387,221,174
38050,1420318224985387,222,157
38100,1420318224985387,274,222
38150,1420318224985387,194,158
38200,1420318224985387,226,153
38250,1420318224985387,277,203
38300,1420318224985387,241,179
38350,1420318224985387,256,212
38400,1420318224985387,248,197
38450,1420318224985387,268,197
38500,1420318224985387,262,201
38550,1420318224985387,281,216
38600,1420318224985387,304,265
38650,1420318224985387,298,250
38700,1420318224985387,317,260
38750,1420318224985387,327,278
38800,1420318224985387,305,256
38850,1420318224985387,375,278
38900,1420318224985387,347,276
38950,1420318224985387,359,295
39000,1420318224985387,393,305
39050,1420318224985387,408,335
39100,1420318224985387,405,346
39150,1420318224985387,399,316
39200,1420318224985387,404,324
39250,1420318224985387,415,339
39300,1420318224985387,432,321
39350,1420318224985387,478,425
39400,1420318224985387,509,424
39450,1420318224985387,488,424
39500,1420318224985387,510,413
39550,1420318224985387,529,433
39600,1420318224985387,557,487
39650,1420318224985387,554,497
39700,1420318224985387,612,511
39750,1420318224985387,647,553
39800,1420318224985387,661,568
39850,1420318224985387,723,562
39900,1420318224985387,728,595
39950,1420318224985387,747,635
40000,1420318224985387,788,658
40050,1420318224985387,800,706
40100,1420318224985387,839,703
40150,1420318224985387,992,893
40200,1420318224985387,1084,897
40250,1420318224985387,1179,971
40300,1420318224985387,1241,960
40350,1420318224985387,1380,984
40400,1420318224985387,1783,1324
40450,1420318224985387,1394,1084
40500,1420318224985387,1068,891
40550,1420318224985387,802,686
40600,1420318224985387,637,544
40650,1420318224985387,553,466
40700,1420318224985387,461,401
40750,1420318224985387,434,351
40800,1420318224985387,373,283
40850,1420318224985387,434,375
40900,1420318224985387,414,317
40950,1420318224985387,351,268
41000,1420318224985387,351,280
41050,1420318224985387,260,230
41100,1420318224985387,124,108
41150,1420318224985387,0,0
41200,1420318224985387,15,10
41250,1420318224985387,9,7
41300,1420318224985387,87,49
41350,1420318224985387,0,0
41400,1420318224985387,0,0
41450,1420318224985387,0,0
37300,1458347411197214,187,136
37350,1458347411197214,199,149
37400,1458347411197214,200,170
37450,1458347411197214,228,179
37500,1458347411197214,260,200
37550,1458347411197214,256,180
37600,1458347411197214,253,176
37650,1458347411197214,262,204
37700,1458347411197214,262,186
37750,1458347411197214,266,192
37800,1458347411197214,287,218
37850,1458347411197214,257,206
37900,1458347411197214,329,247
37950,1458347411197214,290,219
38000,1458347411197214,294,213
38050,1458347411197214,276,209
38100,1458347411197214,270,199
38150,1458347411197214,292,210
38200,1458347411197214,306,241
38250,1458347411197214,292,206
38300,1458347411197214,301,224
38350,1458347411197214,320,229
38400,1458347411197214,301,199
38450,1458347411197214,327,202
38500,1458347411197214,319,218
38550,1458347411197214,345,250
38600,1458347411197214,373,268
38650,1458347411197214,355,233
38700,1458347411197214,367,234
38750,1458347411197214,373,245
38800,1458347411197214,341,232
38850,1458347411197214,380,260
38900,1458347411197214,376,256
38950,1458347411197214,404,263
39000,1458347411197214,415,278
39050,1458347411197214,436,274
39100,1458347411197214,428,285
39150,1458347411197214,439,258
39200,1458347411197214,452,290
39250,1458347411197214,488,325
39300,1458347411197214,570,379
39350,1458347411197214,534,344
39400,1458347411197214,566,344
39450,1458347411197214,575,347
39500,1458347411197214,634,393
39550,1458347411197214,662,422
39600,1458347411197214,643,454
39650,1458347411197214,495,385
39700,1458347411197214,444,344
39750,1458347411197214,547,393
39800,1458347411197214,588,440
39850,1458347411197214,552,377
39900,1458347411197214,439,311
39950,1458347411197214,455,331
40000,1458347411197214,357,283
40050,1458347411197214,375,290
40100,1458347411197214,357,278
40150,1458347411197214,440,345
40200,1458347411197214,358,303
40250,1458347411197214,361,292
40300,1458347411197214,353,298
40350,1458347411197214,266,205
40400,1458347411197214,296,240
40450,1458347411197214,244,201
